20583
23569
25000
33680
48571
50082
38861
35043
35648
28016
19178
18093
23131
35143
35516
58020
51182
50150
104813
69730
46617
54456
59561
66418
66121
99711
11834
20812
13209
22497
44764
67396
144198
83872
93715
93715
93715
93715
93715
92630
59893
48267
51635
31713
38373
27598
19671
19966
24515
25631
24460
16498
20635
21598
24852
19509
26007
48893
41191
19480
12401
17336
7399
7806
12199
10685
10952
19255
27288
12165
7730
9523
22503
14124
10722
32823
29551
41730
19839
16775
11488
7816
7601
20938
9438
4926
7567
5775
9102
8011
9720
20981
26362
20654
12906
8653
4938
10134
11005
5013
5008
5075
4693
12301
12726
14864
17538
14059
13706
15195
13778
4579
7059
6053
4525
4356
4163
2470
4114
2520
2627
3670
3994
4528
3092
2114
1436
2584
431
518
844
499
849
1188
1272
652
1026
399
470
794
611
525
527
428
667
1251
1419
2093
2158
2167
1349
915
362
307
305
308
277
348
365
335
296
352
386
715
923
1363
337
0
0
0
0
0
0
0
0
0
0
0
0
0
0
