X,Y,id,
545629.392032035,5351014.08177388,6147
546532.02164449,5351025.28778541,14736
546038.2791,5351187.2343,3102
546967.039136373,5351020.975291,16881
545435.302029211,5351012.86423391,18746
545484.8272,5351145.7401,2640
546801.675,5351812.1217,3053
546983.5673,5351990.8168,3025
547010.1295,5352058.7957,3011
546937.788,5351968.5861,3029
547103.3285,5352176.5599,3009
546952.0991,5351957.3112,3030
546940.3959,5351937.5494,3044
546948.8239,5351949.2135,3043
546962.6234,5351964.0556,3027
546935.7487,5351952.1921,3041
546926.9016,5351957.5165,3040
546915.0071,5351961.1761,3036
546922.331,5351961.0775,3037
546917.1439,5351964.4356,3035
546911.2856,5351966.4042,3033
546909.6858,5351970.5577,3032
546972.6228,5351980.0961,3021
545425.939145122,5351010.16295349,18747
547047.3247,5352096.6326,3010
547117.9005,5352231.096,3008
547676.150606483,5351032.90432905,19576
544882.342176277,5351058.36002563,6448
546704.337919176,5351906.16003604,27935
544966.224660794,5351915.26222939,10497
544328.095425379,5351894.73329779,10423
546495.775597379,5351894.56303198,15846
544610.202231642,5351913.47111455,10495
544346.551992309,5351881.221624,10445
544671.013806017,5351881.01309581,10442
547180.4537,5352298.4781,3007
547283.0208,5352313.9057,3005
547804.0425,5352832.5159,2538
547805.3057,5352793.3168,2539
547864.546,5352871.0039,2529
537457.3201,5356385.6815,2137
537340.8984,5356330.3967,2127
537369.9432,5356350.4739,2129
537413.4807,5356381.9062,2132
537444.3516,5356395.8939,2135
537464.2998,5356369.6456,2138
540081.1958,5356381.0466,1483
540279.7954,5356398.2134,1480
542598.1993,5356392.9598,1437
542668.8451,5356520.9555,1433
542513.2375,5356294.1156,1440
547523.3613,5357164.3059,2452
543744.8616,5357166.2024,1409
544743.710524068,5351889.72201068,10462
544869.124448814,5351874.40997675,10432
543098.693,5356962.6715,1421
543330.8871,5357087.7431,1415
543177.4494,5357010.0833,1418
543549.9932,5357139.3694,1412
542885.3789,5356815.655,1427
542780.2724,5356696.533,1430
543004.5747,5356911.1323,1424
546762.446113253,5350972.63464275,14689
546123.979289915,5350968.7989111,14686
543909.6898,5357275.5365,1405
544065.357,5357398.4402,1402
544257.3367,5357440.4763,1399
544457.2034,5357442.3053,1396
544652.2979,5357480.3122,1393
544808.1296,5357600.0608,1390
544856.8156,5357790.6838,1387
544869.9849,5357990.2043,1384
544883.0848,5358189.7681,1381
543180.8826,5344551.9527,4879
544899.9769,5358388.7138,1378
545027.9321,5358763.8032,1371
545211.8339,5358827.5669,1366
545211.6362,5358826.7557,1367
545410.6514,5358848.1187,1362
545516.5554,5358794.7313,1354
545608.3081,5358797.29,1356
545801.14,5359225.1901,1338
545594.7903,5358894.9028,1344
545507.3912,5358873.3524,1353
545725.5178,5359040.345,1341
545206.1597,5346403.6947,4448
545870.5984,5359412.6644,1336
546004.4949,5359555.7361,1332
546121.705684318,5350925.97800919,14649
546145.3314,5342961.5778,4625
545990.8955,5343015.7801,4622
545834.1065,5343139.0476,4619
546654.958442178,5350926.61782379,14651
546877.126213811,5350933.3172908,14658
546011.169709479,5350887.70396066,14605
547271.382718598,5350920.49328491,6033
545294.12963478,5350880.66269716,42657
545294.414998708,5350880.77838536,42557
546090.185016233,5350880.71816758,30926
546089.988276439,5350880.74873179,33461
546981.457244614,5350895.63076882,16885
547634.632447857,5350880.36009919,17409
546677.061984969,5350895.87630272,14620
546294.021963472,5350859.72607725,14600
544306.2171,5344655.6821,4574
545062.936424159,5351854.42438845,10397
545628.818665889,5350758.83178942,13033
546816.528651502,5350765.31374302,16863
546380.310065984,5350762.84253963,14528
545169.937255055,5350766.34027196,18632
547248.127351556,5350784.83607758,31482
545768.2814,5348689.5825,3918
545855.1495,5348720.2164,3915
546012.5308,5348865.9855,3910
546100.333495236,5350746.83180722,14509
546158.462867775,5350722.56862129,14493
546104.791250587,5350720.76182035,14485
547593.4497,5350057.5747,3769
545708.700443417,5350584.16761319,18913
546197.925182411,5350526.82725982,14324
545646.486901998,5350585.42151424,35239
546956.411813294,5350509.82430452,16843
545191.750227481,5350582.25541678,11877
546085.768606446,5350508.47069702,6624
546211.842816585,5350497.01251843,27267
546964.560219351,5350485.72556525,16915
545751.047963581,5350526.86782745,13836
545984.722306159,5350494.13500406,14202
545137.646530846,5350536.06289517,18644
546169.630962574,5350471.68026702,14310
546380.001730688,5350451.5132852,16118
547014.665099396,5350484.60365909,16837
545336.9699,5350038.256,3583
545404.1972,5350128.5064,3572
546670.542083876,5350450.1825531,32164
546759.342319111,5350382.03280675,16824
539272.9427,5356624.4338,1608
539263.0961,5356643.6462,1619
539358.7416,5356357.3116,1496
539252.0816,5356564.1309,1573
539262.6496,5356639.7302,1616
539354.8501,5356453.6289,1536
546019.3453,5342854.7922,4920
539371.1584,5356432.0117,1531
539368.9221,5356401.9257,1526
539342.2029,5356397.8521,1523
539345.9932,5356375.6636,1522
539499.9043,5356260.2495,1492
539691.5008,5356315.0985,1489
545356.806995247,5350219.77903683,12975
545121.9287,5346429.5455,4450
545231.2927,5346506.9667,4452
539246.6569,5356652.6814,1636
539242.4824,5356653.1032,1637
539252.708,5356656.0343,1639
539277.8962,5356657.3665,1625
539222.9347,5356685.3581,1648
539250.7264,5356677.2317,1643
539236.0753,5356660.7223,1640
539274.8385,5356657.8651,1628
539207.2065,5356695.2505,1516
539220.2504,5356659.7796,1645
539260.8735,5356674.8303,1635
539271.2374,5356674.5087,1633
539265.0526,5356654.0891,1629
546963.0749,5359786.4221,1314
547001.6003,5359939.6051,1311
547059.2372,5360113.7766,1308
546122.4815,5350041.9994,3520
546857.3296,5350562.3683,3475
546853.89,5350554.6504,3476
546820.1619,5350540.9197,3482
546815.3997,5350527.2179,3485
545774.7958,5349820.4482,3532
545750.9832,5349793.4607,3533
545735.6374,5349775.9982,3538
545430.017529682,5350213.66488894,12954
537196.9636,5358047.8319,1990
538303.1166,5356397.7122,2279
545581.374079853,5350209.95345518,12946
538626.9137,5355980.2902,2400
538625.1066,5355944.4133,2401
538652.952,5355956.8794,2402
538612.8933,5356001.6373,2398
546565.658206869,5350219.72045925,16748
545764.98878706,5350224.69366654,12982
538582.0068,5356073.4234,2395
537248.4383,5356576.3956,2115
545644.215825373,5350210.39430865,12948
546174.236125798,5350213.98612844,19176
547372.723404331,5350192.84798971,17369
537462.6125,5356348.3529,2229
537646.0629,5356361.5018,2186
537683.9602,5356327.2587,2191
537758.5062,5356315.324,2202
537767.1664,5356325.8748,2200
537749.1772,5356342.0823,2198
537738.7883,5356364.3408,2196
537703.5084,5356357.4517,2190
537691.3218,5356343.8685,2189
537661.2916,5356404.3378,2183
537654.8282,5356465.9706,2180
537665.3854,5356517.8234,2177
537663.7457,5356528.0586,2176
537648.7739,5356546.6102,2173
546507.705567163,5350194.96570527,16726
545608.260299924,5350177.44446486,12885
546108.474077316,5350197.63270866,19174
538555.7417,5356240.6282,2379
538584.804,5356355.3367,2374
538534.1845,5356187.6426,2388
538270.1811,5356387.4616,2275
538538.3012,5356154.9181,2392
538556.9925,5356189.6185,2387
546734.654955652,5350148.46999669,16704
545890.097334338,5350154.63114876,35209
538611.5065,5356535.1806,2313
538615.8909,5356539.0075,2312
538660.5779,5356486.7057,2346
539121.851,5356556.0991,1504
538612.4458,5356404.7119,2373
538618.5382,5356508.4236,2363
538605.6596,5356453.9984,2367
538613.1479,5356432.2706,2371
538643.9539,5356481.0215,2353
538625.7305,5356424.9948,2360
538624.8544,5356450.7619,2362
538641.9143,5356469.683,2355
538653.3286,5356473.7977,2350
538655.0039,5356480.7672,2347
538661.4126,5356493.3954,2345
538625.5137,5356545.2979,2314
538645.399,5356494.0052,2351
546903.378483613,5350126.4290944,23837
545437.861508335,5350145.29349344,12842
544375.950765155,5351710.73110679,34468
545382.766881313,5351763.35724785,36703
539226.6639,5356318.6922,1498
546034.674899365,5350116.23683344,27038
539130.2537,5356692.8157,1511
539125.9401,5356731.8923,1513
538869.3015,5356687.8946,2333
538339.2974,5356734.0213,2258
538307.9261,5356731.4382,2256
537615.8368,5356711.0662,2165
537514.5164,5356722.6894,2110
537499.8602,5356736.144,2104
537541.5069,5356740.5183,2100
537618.1916,5356788.0631,2051
537597.3792,5356789.9779,2048
537538.6587,5356830.2861,2041
537587.0786,5356842.75,2037
537499.817,5356732.4232,2105
537642.5649,5356662.7939,2167
537508.5447,5356739.6989,2103
537497.1175,5356718.1392,2109
537528.6392,5356743.4895,2102
537533.7908,5356730.7039,2111
537554.3455,5356753.6161,2099
537505.4066,5356909.7389,2068
537503.3934,5356835.9935,2059
537586.845,5356780.2189,2047
537612.173,5356811.5401,2045
537582.3021,5356799.6394,2046
537558.1796,5356811.5646,2042
537597.2417,5356826.4227,2038
537712.5431,5356756.2448,2056
537484.4612,5356717.179,2108
537233.8079,5356673.1957,2090
537133.2803,5357752.9998,1784
536942.7774,5357724.7185,1787
537339.4828,5357629.6018,1759
537019.5463,5357740.8967,1782
537488.5478,5357782.6918,1763
537496.1,5357815.4315,1765
537516.5787,5357783.8406,1760
537577.0065,5357762.0782,1756
537372.4609,5357972.3142,2004
537275.5527,5358038.3973,1995
537082.0626,5357982.4124,1991
537132.2876,5357994.0293,1992
537181.3131,5358026.948,1994
537218.9536,5358081.7848,1874
537232.2004,5358098.4921,1872
537472.1709,5357831.9316,1770
536936.4232,5358128.4607,1941
536942.3932,5358228.1684,1927
537272.0859,5358101.7737,1869
537310.5491,5358122.1759,1866
537336.5444,5358140.5932,1863
537399.5564,5358213.9204,1856
537407.3353,5358238.1151,1852
537422.7476,5358234.5076,1851
537420.69,5358209.6287,1855
537390.7046,5358198.5941,1860
537412.1002,5358251.0401,1849
537419.0125,5358298.4746,1847
537292.58,5358020.3346,1996
537274.1945,5358085.2835,1870
537110.3422,5357866.7124,1785
537083.0509,5357885.6955,1988
537016.1651,5357896.9485,1983
536989.4113,5357892.9775,1986
537039.3402,5357898.5073,1987
537004.3131,5357944.6545,1978
536978.48,5357952.7599,1972
537481.0963,5357827.4915,1767
537473.0647,5357822.2559,1769
537475.9984,5357798.6284,1768
536920.3299,5358130.571,1942
536879.589,5358276.0023,1922
536933.3703,5358204.4449,1931
536823.2527,5358172.7115,1926
536915.2157,5358284.8574,1919
536900.7495,5358273.3551,1920
536864.9628,5358257.7045,1923
536928.6168,5358286.4312,1915
536885.8731,5357836.32,1789
536881.9677,5357885.3436,1970
536919.8438,5357924.264,1969
536927.6116,5357870.7649,1974
536872.2131,5357949.0744,1965
537443.0802,5358362.1317,1842
537466.8936,5358370.4384,1837
537438.0937,5358352.3759,1843
537448.4543,5358347.9529,1844
537453.6081,5358385.1765,1836
537457.0003,5358363.6515,1840
537474.2299,5358370.198,1834
537471.5095,5358393.2505,1833
537443.2524,5358375.3953,1838
537517.1333,5358340.7032,1829
537491.8089,5358373.8168,1831
537498.5673,5358366.8252,1830
538607.1555,5356536.173,2311
546031.294951038,5350090.42315321,19134
547126.964534788,5350065.93424272,6935
545243.6749,5346692.8633,4290
545257.5378,5346606.1391,4296
545265.1395,5346669.6416,4292
545439.1534,5347060.4789,4261
545481.3745,5347067.1307,4262
545511.6428,5347119.4388,4258
545490.0968,5347198.5173,4249
545498.8348,5347215.2925,4247
545291.5831,5347109.3423,4361
545363.4009,5346958.315,4275
545498.2488,5347148.7249,4254
545468.2956,5347227.6933,4246
545520.6386,5347190.1898,4250
545526.8747,5347202.2502,4248
545496.5376,5347254.9304,4241
545541.3158,5347250.8894,4242
545379.1113,5347182.7629,4358
545460.5348,5347037.5855,4263
545285.1911,5346749.9854,4288
545376.9397,5346842.0059,4285
545415.9925,5346948.4151,4270
545419.7162,5347003.9849,4266
545154.8816,5346858.7422,4371
545204.0939,5347011.0976,4363
545653.9202,5347345.3163,4224
545718.1949,5347465.9248,4217
545729.275,5347478.9931,4212
545728.2271,5347424.0277,4219
545721.2417,5347479.8835,4211
544949.3104,5346528.3457,4465
545739.137,5347480.8687,4206
545721.7273,5347487.6147,4210
545736.1255,5347492.3507,4200
545738.1385,5347517.2736,4198
545762.1556,5347532.0169,4187
545617.3842,5347322.0133,4225
545582.7939,5347284.7551,4243
545681.9738,5347372.9045,4222
545716.2027,5347491.8271,4208
545717.0596,5347452.8087,4218
545531.185004208,5350080.67034522,12797
546405.2451,5348253.3257,4110
546454.96,5348313.0759,4107
546131.0711,5347859.4498,4145
546156.544,5347878.2736,4134
546149.2834,5347869.0265,4136
546220.7113,5348070.5122,4117
546210.4978,5348057.3819,4122
546153.6561,5347821.9269,4148
546115.9118,5347857.3757,4146
545953.078637118,5350057.9645167,12764
546158.2392,5347853.6586,4142
546161.9289,5347859.9191,4140
546139.0281,5347873.4137,4133
546133.2591,5347881.638,4132
546143.818,5347893.8099,4131
546155.3957,5347903.5094,4129
546240.703,5348065.8602,4118
546215.9936,5348070.3366,4121
546209.415,5348079.9577,4116
546258.3981,5348101.4004,4115
546210.6655,5348033.2321,4124
546156.3533,5347833.2265,4143
546109.1802,5347842.3131,4147
546198.3607,5348003.8578,4126
546286.468,5348136.339,4113
546757.9579,5348834.7738,3887
546551.455346661,5350021.07913017,16636
547129.0084,5349748.7379,3779
547122.5842,5349674.1176,3788
547133.5178,5349762.742,3776
547103.9101,5349767.8416,3774
547104.5959,5349758.4799,3775
547130.4785,5349714.6264,3784
547113.0035,5349707.2324,3785
547140.9824,5349713.082,3787
547044.0932,5349948.0263,3667
547162.1588,5349526.0468,3795
547140.4704,5349603.6166,3792
547133.4379,5349732.8637,3782
547105.9955,5349724.3353,3778
547143.7478,5349692.8937,3790
547142.1491,5349735.5709,3780
546747.9875,5350548.8911,3249
546043.7176,5350364.5663,3195
546061.178,5350339.6328,3202
545869.6039,5350468.3271,3172
545802.072,5350519.8984,3133
545889.62,5350440.0353,3180
545773.0555,5350397.4603,3152
545883.6342,5350467.5803,3174
545778.122,5350504.9167,3134
545876.2081,5350461.2998,3175
545891.036,5350459.1936,3179
546080.1563,5350319.2033,3203
546053.0315,5350347.1836,3198
546071.2377,5350346.5331,3201
546061.0926,5350366.3024,3196
546071.0024,5350362.0523,3199
545941.3918,5350431.3336,3186
545922.2823,5350437.2106,3182
545853.5182,5350422.964,3169
545825.453,5350413.2913,3166
545880.6396,5350454.1897,3178
545857.4638,5350481.8803,3171
545830.5555,5350570.1401,3130
545626.5799,5350400.4934,3146
545733.9783,5350385.5741,3149
545765.411,5350417.3587,3151
545744.2575,5350435.3433,3143
545750.5959,5350483.6272,3139
545762.7296,5350935.2763,2952
545748.8262,5350971.1216,2828
545803.7408,5350885.6705,2954
545788.2747,5350902.4978,2953
545850.188,5350691.1866,3128
545878.3286,5350855.1662,3125
545978.9344,5351063.8569,3107
546011.8289,5351130.5057,3104
545857.580663476,5349978.87408558,12696
545907.571742463,5350010.6526339,12715
546618.219881991,5349980.83390066,16608
545754.612920919,5349978.26679456,12694
545613.02544581,5349991.37082837,12701
545778.938361639,5349968.59572122,12686
545494.5146,5347408.7585,4235
547227.0598,5350613.975,3433
547392.2011,5350812.4563,3418
547194.2467,5350608.5083,3434
547291.1276,5350729.3156,3426
547330.6894,5350763.3874,3425
547364.0333,5350790.0239,3424
545566.898764029,5351634.28484451,12442
545030.139958121,5351637.97389946,11061
544751.920544446,5351629.08360703,66
547657.6311,5351066.3717,3398
547653.635,5351055.6626,3402
547630.4862,5351030.2157,3409
547715.7107,5350715.7499,3351
547757.5078,5351071.9966,3345
547431.0912,5350845.5409,3416
547501.0279,5350902.0838,3415
547597.619,5350991.7055,3412
547624.8574,5351023.1191,3411
547771.1511,5350866.2349,3348
547657.4583,5351047.6504,3404
547637.2804,5351030.849,3408
547645.2438,5351050.2362,3403
547655.7812,5351058.9313,3400
547724.7939,5351072.3193,3344
547670.5274,5351071.0484,3397
547654.2077,5351075.4936,3395
547651.408,5351112.4549,3394
547666.764,5351175.4882,3391
546569.640777231,5349933.28988894,16464
537931.5271,5356789.6136,2154
537562.0608,5356837.0245,2040
545879.1851,5350471.6177,3173
545165.3029,5346886.7923,4370
537562.635,5356820.4416,2044
547132.3357,5349696.5651,3789
546164.9378,5347871.5148,4135
548475.0236,5351867.1111,3805
545153.2379,5347583.4097,4334
545182.7999,5347534.1856,4333
545240.2069,5347495.7008,4330
545294.6339,5347491.2888,4329
545367.9425,5347427.2143,4326
545414.2226,5347401.5577,4325
545783.0335,5348116.0558,4401
545459.2423,5348115.9164,4432
545580.165,5348087.5496,4428
545470.8711,5348147.1069,4430
545586.1288,5348129.976,4427
545672.7603,5348087.5405,4424
545741.8319,5348079.3784,4409
545735.3709,5348085.7834,4410
545755.3726,5348107.1661,4404
545764.64,5348263.9372,3948
545691.2556,5348254.1826,3946
545647.979713816,5349934.30513026,19863
546258.766936153,5349879.90434046,14256
545747.79210416,5349955.93352406,12682
546305.761954008,5349871.1445739,14250
545976.66278764,5349859.07858244,27400
545209.9019,5348862.2167,4063
545508.9931,5348427.0958,3933
545487.8891,5348419.0287,3932
545495.7988,5348405.9559,3935
545512.82,5348859.7162,4040
545429.7184,5348919.6994,4055
545315.8491,5348888.1229,4059
545508.5427,5348413.4568,3941
545442.5031,5348898.6868,4043
545483.2921,5348858.7346,4042
546000.240430762,5349864.82985906,14248
546014.2722,5348616.0604,3980
546018.6789,5348602.4653,3971
546023.3592,5348624.1759,3976
545986.2552,5348699.438,3984
545971.5774,5348645.7027,3983
546004.8635,5348613.9571,3981
545980.9165,5348760.8197,3913
546023.7939,5348629.1307,3977
546010.4934,5348627.8404,3979
546031.2686,5348621.4238,3973
546024.2044,5348603.7201,3972
546015.8041,5348597.9646,3970
546432.54,5348389.5039,4101
545344.406819081,5349919.32951258,34245
546533.759584247,5349844.32087173,19261
546339.6215,5349058.7073,3987
546345.5376,5348992.8936,3903
545860.7711,5349159.9771,4014
545387.518729592,5349875.03537803,6139
545401.8657,5349400.569,3743
545668.4034,5348932.497,4030
545588.4178,5349013.922,4049
545699.5966,5348952.5983,4028
545730.817,5348977.0987,4027
545753.8738,5349005.3117,4026
545492.7145,5348950.351,4052
545689.6063,5349135.5492,4045
545909.269523367,5349780.51910969,5777
546004.479371742,5349774.13422518,19076
546199.572881557,5349805.55006872,15400
545694.9917,5349638.173,3602
545723.372,5349645.917,3604
545665.934,5349646.0333,3598
545710.2561,5349658.6715,3601
545755.3239,5349645.5168,3605
546311.473683026,5349766.53599925,15605
546049.7433,5349734.1062,3617
545941.1879,5349743.6457,3611
545790.3729,5349668.1114,3608
545865.157,5349707.6412,3610
545999.2481,5349737.3074,3614
546118.0548,5349732.8623,3622
546165.457,5349742.0657,3623
546073.667,5349478.5106,3717
546029.579084517,5349764.90184489,25345
546387.8457,5349504.0087,3704
546482.2198,5349843.9191,3633
546583.8294,5349742.9359,3644
546607.1253,5349706.0631,3647
546699.3074,5349704.5477,3651
546738.2006,5349721.0579,3652
546777.0758,5349731.4985,3653
546431.8882,5349502.6946,3701
546519.5686,5349539.8317,3698
546696.4259,5349558.355,3692
546724.2109,5349584.3926,3689
546776.0104,5349665.9464,3686
546862.5389,5349742.788,3679
546806.2963,5349695.1252,3683
546432.896655558,5349734.42291132,15592
548052.7899,5350463.9083,3829
547734.7402,5350097.414,3835
547852.0436,5350227.1305,3832
544623.4136,5351031.1065,2729
544602.8479,5351095.9498,2728
544656.0364,5351021.9879,2723
544755.3691,5350933.5011,2782
545524.7842,5343084.5669,4913
544724.1919,5351001.4827,2720
544748.0826,5350969.1054,2727
544764.0953,5350955.4209,2779
544763.8569,5350943.5872,2781
544936.8113,5350758.6887,2668
544987.4735,5350840.095,2658
544936.7569,5350893.0712,2663
545569.893768344,5351571.98016418,12368
544719.355,5350957.4349,2725
544738.1226,5350932.5867,2777
544733.0432,5350960.2131,2726
544750.1844,5350944.6661,2778
544797.1735,5351001.9078,2717
544922.5626,5350968.1808,2655
545073.1973,5350914.4463,2649
545200.5877,5351012.4478,2646
546772.595254911,5349783.85721164,16526
548203.3468,5350763.6462,3826
548382.2046,5351506.4693,3818
548328.9645,5351375.1593,3816
548288.6235,5351289.689,3814
548265.8522,5351225.3064,3821
548278.9597,5351341.5092,3813
546348.61647677,5351563.86131862,31198
545614.7415,5351308.8545,2626
545424.4074,5351204.8536,2639
545310.6134,5351157.381,2643
545508.0047,5351228.0773,2635
545562.7126,5351267.2093,2629
545607.8756,5351221.1003,2632
545563.1495,5351200.7851,2631
545634.4524,5351246.9481,2628
545639.3334,5351338.337,2624
545762.8163,5351542.9302,2616
544488.4831,5351344.771,2767
544589.9262,5351154.7757,2733
544471.5187,5351360.0015,2768
544521.058,5351393.0635,2755
544490.9534,5351410.8871,2756
544541.3324,5351357.4935,2744
544543.7298,5351374.0088,2751
544492.1988,5351383.0571,2764
544593.5536,5351338.3225,2746
544581.6747,5351339.1129,2745
544593.1762,5351349.8545,2747
544587.8826,5351368.1405,2749
544559.1734,5351319.7441,2741
544502.1,5351344.3929,2765
548475.6121,5351701.0777,3820
548521.8501,5352033.7582,3804
548476.0638,5352417.0127,3316
546321.1967,5352334.5263,2569
546477.2566,5352496.2046,2564
546554.6815,5352542.4265,2561
546774.234,5352748.9926,2556
545317.2832,5346668.9475,4457
546923.1378,5352879.2875,2553
547117.345,5352853.2781,2550
547313.999,5352840.0475,2547
547511.5375,5352844.9675,2544
545932.5552,5351641.5434,2591
544481.8119,5351380.2861,2760
546238.93920688,5349704.89696659,15577
547266.977877301,5349717.92633175,16623
547635.2597,5352544.4303,2987
547713.9397,5351877.548,3330
546370.903534975,5349697.37580662,15572
545521.8224,5348096.6976,4431
546031.6798,5348122.6675,4389
543729.9584,5344772.3031,4546
543695.457,5344852.1331,4529
543699.7785,5344839.6167,4530
543739.2582,5344855.9944,4531
543745.0656,5344844.7672,4537
543728.8321,5344826.133,4535
544338.481971964,5351620.25174671,18468
546055.985261056,5349686.39189542,13694
545735.347426489,5349694.04308307,13838
547182.545206042,5349692.9900576,17228
546237.531554719,5349670.9355003,15556
546624.877479572,5349649.46063497,6932
546967.115625082,5349657.55664877,23755
546164.033610034,5349649.64686586,13651
546652.389585367,5349656.71599376,19212
546872.027762586,5349645.47554679,39864
545882.827156633,5349640.95946796,5759
547035.004901594,5349629.68543746,15872
546399.064618144,5349641.83168102,15545
546891.586928576,5349608.96836252,16488
545847.57451416,5349320.98415607,12203
545884.945751224,5349596.02196498,13617
546201.473824434,5349612.58699982,13600
545576.742294176,5349581.60494865,18779
545982.843382039,5349586.73254436,13585
546103.512107478,5349602.56178013,13626
546046.527374953,5349576.96993627,27233
545984.8128,5348058.1988,4415
545360.1403,5348167.3916,4438
545400.4947,5348154.7543,4434
545538.5692,5348149.2962,4429
544431.867697692,5351563.20744238,18474
545410.055036939,5351541.6705074,12342
547138.3982,5350511.5429,3437
547167.4895,5350574.6803,3439
547139.9243,5350464.1567,3364
542618.1062,5344804.915,4874
545406.6405,5350131.727,3570
546646.382517394,5349634.10620887,25050
545368.7811,5350138.7721,3574
545395.0087,5350133.4818,3571
545416.7268,5350131.1608,3569
545450.7741,5350125.5073,3568
545494.2617,5350096.7315,3566
545876.331031603,5349548.46788993,13487
545728.0723,5350590.0385,2973
545713.1324,5350661.9519,2967
545706.6282,5350682.1887,2966
545737.3992,5350751.8927,2962
545728.6405,5350735.0025,2963
545736.8324,5350783.9517,2959
545742.6622,5350821.8399,2958
545747.3955,5350848.693,2957
545715.8264,5350624.098,2972
545743.0912,5350985.166,2827
545755.1697,5351008.6739,2824
545709.2153,5350949.0953,2835
545719.586,5350984.8778,2832
545730.0701,5351006.3889,2831
545734.09406858,5349540.15102539,13549
545777.3491,5350861.5324,2956
545782.0401,5351027.9619,2820
545848.9722,5351083.3231,2817
545355.644100791,5351535.7488536,12330
546885.157084046,5351531.14518948,14839
546866.382899238,5351522.46089236,13872
546984.1345,5350767.1567,3451
545563.706671645,5349548.643906,18772
546724.560424544,5349543.44889892,381
546941.038864952,5349543.21158125,16462
547767.5737,5351189.48,3342
547849.3053,5351358.1522,3339
547887.1712,5351523.6525,3336
546044.885210127,5349538.47288324,13547
545436.994193411,5351515.24247827,30500
545455.904092159,5351522.32220424,12323
544616.988491488,5351520.902908,21110
545027.506836651,5351506.72326639,11024
548171.2117,5352303.9039,3318
548399.9253,5352507.8696,3310
548430.3111,5352640.3536,3307
547537.6958,5352472.3502,2995
547780.0528,5352247.8685,3324
547973.1517,5352310.5747,3322
547493.3479,5352418.6849,3001
547515.4538,5352453.4617,2999
547533.2551,5352463.1688,2997
547524.3017,5352467.2518,2996
547742.5363,5352678.0296,2980
547783.1687,5352699.5298,2979
547780.8839,5352735.2777,2978
548126.986258831,5351538.68804775,17554
548110.876563772,5351507.34582939,17551
545373.636536752,5351510.13089307,12316
538846.8113,5357020.2442,1658
538807.2136,5357191.2526,1667
538901.9953,5356970.1728,1656
542083.011,5345078.5441,4867
538599.7502,5357114.7331,1718
538916.6051,5356738.6786,2330
543729.271179691,5345011.32628302,18354
538429.2187,5357057.4891,2239
538545.259,5357033.5966,1724
538502.2351,5356980.2295,2321
545101.1797,5343151.2839,4907
546127.888231344,5351491.03256375,15524
545011.209181896,5351498.10537725,26492
538117.8541,5357432.6012,2021
538129.662,5357445.0763,2013
538135.5397,5357454.4128,1742
538088.1951,5357615.9504,1716
538395.2247,5357651.8293,1702
538469.02,5357564.4046,1706
538410.8158,5357600.2651,1704
538140.2577,5357437.788,2015
538082.3444,5357388.2453,2023
538132.3335,5357440.4489,2019
538123.4108,5357439.7251,2020
538107.1058,5357417.3323,2022
538126.9029,5357433.1227,2018
